idx1,idx2,attribute_count,in_all_attrs
58,70,13,False
116,123,13,False
116,121,13,False
115,194,13,False
32,140,13,False
138,190,13,False
138,183,13,False
138,177,13,False
5,99,13,False
111,127,13,False
58,90,13,False
58,111,13,False
111,126,13,False
115,186,13,False
89,124,13,False
89,121,13,False
139,144,13,False
138,192,13,False
5,83,13,False
5,76,13,False
32,177,13,False
32,159,13,False
32,153,13,False
89,133,13,False
21,27,13,False
115,176,13,False
11,114,13,False
19,122,13,False
58,107,13,False
58,103,13,False
148,156,13,False
3,180,13,False
3,177,13,False
93,189,13,False
93,186,13,False
11,105,13,False
32,187,13,False
32,182,13,False
5,54,13,False
139,152,13,False
32,150,13,False
32,148,13,False
33,46,13,False
33,43,13,False
93,176,13,False
3,173,13,False
58,134,13,False
58,132,13,False
19,140,13,False
111,143,13,False
111,134,13,False
33,36,13,False
32,168,13,False
63,197,13,False
63,195,13,False
63,192,13,False
63,191,13,False
32,195,13,False
89,157,13,False
89,154,13,False
58,154,13,False
58,151,13,False
58,149,13,False
58,145,13,False
58,138,13,False
89,172,13,False
33,49,13,False
139,180,13,False
139,168,13,False
139,165,13,False
32,181,13,False
32,180,13,False
63,184,13,False
63,179,13,False
63,177,13,False
12,154,13,False
111,177,13,False
19,129,13,False
93,161,13,False
58,162,13,False
35,133,13,False
33,66,13,False
63,161,13,False
63,158,13,False
63,155,13,False
33,94,13,False
33,92,13,False
33,89,13,False
93,143,13,False
147,185,13,False
147,183,13,False
147,180,13,False
147,179,13,False
147,178,13,False
147,176,13,False
33,81,13,False
63,120,13,False
63,119,13,False
63,118,13,False
63,142,13,False
63,140,13,False
63,138,13,False
115,171,13,False
11,129,13,False
12,152,13,False
58,193,13,False
59,73,13,False
93,121,13,False
19,173,13,False
12,143,13,False
111,181,13,False
20,186,13,False
63,111,13,False
63,107,13,False
33,110,13,False
33,104,13,False
33,103,13,False
33,99,13,False
33,95,13,False
63,104,13,False
63,131,13,False
63,130,13,False
63,128,13,False
35,98,13,False
112,118,13,False
112,114,13,False
12,136,13,False
12,134,13,False
63,96,13,False
63,90,13,False
33,117,13,False
33,113,13,False
33,112,13,False
33,139,13,False
33,136,13,False
33,135,13,False
33,131,13,False
33,127,13,False
147,173,13,False
147,170,13,False
35,79,13,False
59,98,13,False
59,62,13,False
35,118,13,False
33,155,13,False
63,101,13,False
115,154,13,False
115,144,13,False
11,144,13,False
11,143,13,False
20,160,13,False
33,166,13,False
139,191,13,False
139,190,13,False
139,185,13,False
139,181,13,False
4,10,13,False
4,33,13,False
35,57,13,False
35,56,13,False
112,133,13,False
112,129,13,False
140,148,13,False
140,147,13,False
140,146,13,False
140,144,13,False
5,52,13,False
63,72,13,False
63,65,13,False
62,195,13,False
33,174,13,False
90,96,13,False
89,189,13,False
93,98,13,False
35,86,13,False
4,24,13,False
146,193,13,False
146,192,13,False
146,185,13,False
146,181,13,False
147,156,13,False
147,153,13,False
146,177,13,False
92,176,13,False
92,174,13,False
112,142,13,False
112,141,13,False
115,143,13,False
62,178,13,False
62,175,13,False
62,171,13,False
62,165,13,False
33,163,13,False
62,191,13,False
62,153,13,False
5,25,13,False
140,169,13,False
140,166,13,False
140,164,13,False
140,162,13,False
140,154,13,False
115,125,13,False
90,118,13,False
90,106,13,False
19,177,13,False
59,161,13,False
59,129,13,False
90,105,13,False
20,170,13,False
90,133,13,False
90,129,13,False
62,138,13,False
140,181,13,False
62,163,13,False
20,25,13,False
4,75,13,False
35,37,13,False
112,161,13,False
62,115,13,False
141,145,13,False
140,186,13,False
140,183,13,False
20,149,13,False
20,126,13,False
115,124,13,False
115,121,13,False
11,152,13,False
90,154,13,False
90,152,13,False
62,88,13,False
62,85,13,False
141,172,13,False
141,169,13,False
141,166,13,False
141,164,13,False
11,148,13,False
114,191,13,False
114,179,13,False
60,64,13,False
60,63,13,False
60,62,13,False
112,183,13,False
112,176,13,False
92,163,13,False
114,178,13,False
90,174,13,False
20,124,13,False
20,121,13,False
20,118,13,False
90,192,13,False
20,107,13,False
20,105,13,False
90,177,13,False
114,175,13,False
4,183,13,False
141,189,13,False
92,148,13,False
59,186,13,False
145,181,13,False
145,173,13,False
145,170,13,False
60,74,13,False
34,196,13,False
113,133,13,False
92,144,13,False
92,143,13,False
34,184,13,False
60,87,13,False
34,155,13,False
60,81,13,False
144,197,13,False
62,93,13,False
61,195,13,False
61,182,13,False
33,180,13,False
142,151,13,False
142,150,13,False
142,147,13,False
142,145,13,False
142,144,13,False
114,168,13,False
11,181,13,False
114,160,13,False
12,75,13,False
20,38,13,False
144,195,13,False
144,192,13,False
144,190,13,False
4,114,13,False
4,105,13,False
34,143,13,False
20,37,13,False
114,157,13,False
12,21,13,False
114,142,13,False
61,162,13,False
61,160,13,False
61,157,13,False
61,155,13,False
61,174,13,False
33,189,13,False
33,188,13,False
91,107,13,False
92,105,13,False
92,101,13,False
60,97,13,False
60,123,13,False
60,118,13,False
91,99,13,False
91,98,13,False
20,91,13,False
61,146,13,False
61,140,13,False
142,169,13,False
142,164,13,False
142,159,13,False
142,154,13,False
61,168,13,False
20,56,13,False
20,55,13,False
144,184,13,False
144,178,13,False
4,133,13,False
4,121,13,False
4,118,13,False
113,173,13,False
60,134,13,False
60,133,13,False
34,124,13,False
60,127,13,False
60,159,13,False
60,152,13,False
60,144,13,False
60,143,13,False
61,135,13,False
61,134,13,False
61,132,13,False
61,131,13,False
34,47,13,False
33,196,13,False
33,195,13,False
61,151,13,False
61,150,13,False
20,86,13,False
114,135,13,False
114,131,13,False
144,150,13,False
60,173,13,False
91,161,13,False
20,73,13,False
91,186,13,False
91,183,13,False
12,41,13,False
12,55,13,False
61,111,13,False
61,110,13,False
61,108,13,False
142,182,13,False
142,181,13,False
142,176,13,False
143,197,13,False
143,195,13,False
4,159,13,False
4,152,13,False
60,188,13,False
60,183,13,False
60,181,13,False
34,97,13,False
34,94,13,False
60,177,13,False
4,140,13,False
4,136,13,False
61,94,13,False
61,93,13,False
91,134,13,False
91,133,13,False
91,124,13,False
91,154,13,False
114,120,13,False
114,116,13,False
114,115,13,False
12,62,13,False
143,191,13,False
143,187,13,False
61,70,13,False
143,175,13,False
143,153,13,False
142,193,13,False
4,181,13,False
4,173,13,False
34,60,13,False
143,168,13,False
143,165,13,False
61,83,13,False
61,81,13,False
61,74,13,False
34,80,13,False
143,158,13,False
91,148,13,False
12,45,13,False
114,130,13,False
114,127,13,False
114,125,13,False
0,26,13,False
195,198,13,False
80,105,13,False
45,59,13,False
45,58,13,False
15,115,13,False
104,118,13,False
104,107,13,False
104,106,13,False
104,105,13,False
192,195,12,False
188,192,12,False
187,194,12,False
0,66,12,False
45,76,12,False
44,189,12,False
44,186,12,False
45,84,12,False
45,83,12,False
44,136,12,False
44,134,12,False
44,129,12,False
104,125,12,False
15,129,12,False
24,195,12,False
24,177,12,False
24,176,12,False
142,189,12,False
4,177,12,False
4,176,12,False
143,167,12,False
143,166,12,False
143,163,12,False
61,80,12,False
61,79,12,False
61,77,12,False
34,87,12,False
12,49,12,False
15,142,12,False
0,45,12,False
0,43,12,False
45,46,12,False
103,185,12,False
61,120,12,False
61,112,12,False
91,136,12,False
91,126,12,False
12,73,12,False
143,190,12,False
143,180,12,False
143,179,12,False
61,66,12,False
61,63,12,False
60,192,12,False
143,178,12,False
91,152,12,False
91,151,12,False
143,156,12,False
142,194,12,False
12,30,12,False
12,57,12,False
34,62,12,False
4,171,12,False
4,167,12,False
142,174,12,False
4,161,12,False
4,151,12,False
34,99,12,False
4,137,12,False
142,173,12,False
61,104,12,False
61,95,12,False
61,90,12,False
61,88,12,False
34,45,12,False
61,128,12,False
34,56,12,False
33,191,12,False
61,147,12,False
4,134,12,False
144,160,12,False
144,158,12,False
144,157,12,False
60,174,12,False
60,171,12,False
20,70,12,False
20,68,12,False
20,47,12,False
91,182,12,False
12,38,12,False
12,31,12,False
34,146,12,False
144,187,12,False
144,185,12,False
144,175,12,False
4,143,12,False
113,181,12,False
113,176,12,False
113,170,12,False
91,174,12,False
113,198,12,False
113,195,12,False
34,134,12,False
60,154,12,False
113,186,12,False
113,185,12,False
113,184,12,False
113,153,12,False
113,152,12,False
20,30,12,False
92,107,12,False
34,139,12,False
60,113,12,False
60,102,12,False
34,154,12,False
34,152,12,False
34,151,12,False
91,117,12,False
20,89,12,False
20,87,12,False
61,142,12,False
142,172,12,False
142,152,12,False
114,165,12,False
11,192,12,False
114,158,12,False
113,141,12,False
92,118,12,False
20,40,12,False
144,188,12,False
4,117,12,False
4,107,12,False
34,144,12,False
12,25,12,False
12,24,12,False
11,198,12,False
61,169,12,False
91,105,12,False
113,159,12,False
61,193,12,False
61,191,12,False
61,190,12,False
61,188,12,False
61,184,12,False
61,180,12,False
62,71,12,False
62,69,12,False
33,184,12,False
33,179,12,False
33,178,12,False
33,175,12,False
142,149,12,False
4,192,12,False
62,64,12,False
61,197,12,False
92,159,12,False
92,152,12,False
59,189,12,False
145,176,12,False
60,78,12,False
60,77,12,False
60,73,12,False
113,121,12,False
12,105,12,False
92,137,12,False
92,134,12,False
145,161,12,False
145,160,12,False
34,159,12,False
92,133,12,False
61,194,12,False
145,186,12,False
4,98,12,False
4,96,12,False
34,171,12,False
60,61,12,False
59,194,12,False
112,182,12,False
112,173,12,False
92,173,12,False
92,171,12,False
11,174,12,False
11,173,12,False
20,114,12,False
62,66,12,False
92,129,12,False
113,118,12,False
90,143,12,False
11,159,12,False
11,154,12,False
20,111,12,False
20,141,12,False
20,140,12,False
62,109,12,False
62,104,12,False
5,7,12,False
4,198,12,False
62,92,12,False
62,90,12,False
141,173,12,False
141,162,12,False
114,190,12,False
11,176,12,False
59,173,12,False
35,38,12,False
112,170,12,False
112,160,12,False
62,120,12,False
141,146,12,False
141,144,12,False
140,196,12,False
140,195,12,False
140,194,12,False
140,190,12,False
140,189,12,False
140,188,12,False
20,153,12,False
20,150,12,False
20,132,12,False
62,146,12,False
62,135,12,False
62,131,12,False
140,178,12,False
140,172,12,False
5,30,12,False
62,158,12,False
62,156,12,False
20,26,12,False
146,150,12,False
146,147,12,False
4,77,12,False
4,73,12,False
59,183,12,False
59,181,12,False
59,176,12,False
90,112,12,False
90,107,12,False
92,186,12,False
92,181,12,False
4,56,12,False
4,54,12,False
35,40,12,False
59,147,12,False
59,143,12,False
59,171,12,False
59,167,12,False
4,39,12,False
59,133,12,False
35,68,12,False
4,38,12,False
90,125,12,False
112,150,12,False
112,148,12,False
112,144,12,False
115,137,12,False
115,134,12,False
115,133,12,False
115,129,12,False
62,168,12,False
62,190,12,False
62,187,12,False
62,184,12,False
62,155,12,False
140,163,12,False
140,153,12,False
62,180,12,False
20,142,12,False
11,133,12,False
92,198,12,False
92,194,12,False
35,87,12,False
4,26,12,False
4,41,12,False
4,40,12,False
4,21,12,False
146,176,12,False
146,173,12,False
146,171,12,False
146,167,12,False
4,62,12,False
4,58,12,False
112,153,12,False
112,152,12,False
139,195,12,False
139,186,12,False
4,20,12,False
4,9,12,False
4,6,12,False
4,35,12,False
4,31,12,False
59,121,12,False
59,118,12,False
19,183,12,False
19,181,12,False
112,138,12,False
140,151,12,False
5,50,12,False
63,64,12,False
62,197,12,False
63,78,12,False
63,77,12,False
33,158,12,False
33,145,12,False
63,102,12,False
20,182,12,False
20,181,12,False
115,159,12,False
115,147,12,False
20,166,12,False
90,102,12,False
90,99,12,False
33,169,12,False
33,168,12,False
5,43,12,False
5,38,12,False
33,120,12,False
33,115,12,False
33,137,12,False
63,112,12,False
112,126,12,False
112,124,12,False
93,118,12,False
147,168,12,False
147,166,12,False
35,73,12,False
59,105,12,False
59,99,12,False
59,96,12,False
59,61,12,False
63,86,12,False
63,79,12,False
20,185,12,False
33,100,12,False
63,135,12,False
35,116,12,False
35,114,12,False
35,111,12,False
35,103,12,False
3,188,12,False
3,185,12,False
147,175,12,False
93,107,12,False
93,105,12,False
112,116,12,False
12,133,12,False
63,92,12,False
63,91,12,False
33,83,12,False
33,48,12,False
63,141,12,False
115,161,12,False
11,125,12,False
11,121,12,False
12,147,12,False
58,197,12,False
58,195,12,False
58,194,12,False
58,191,12,False
35,89,12,False
93,133,12,False
19,170,12,False
111,186,12,False
11,118,12,False
63,160,12,False
63,157,12,False
33,59,12,False
33,53,12,False
33,93,12,False
33,88,12,False
93,147,12,False
93,141,12,False
93,139,12,False
147,188,12,False
3,197,12,False
3,190,12,False
35,107,12,False
35,105,12,False
19,159,12,False
33,85,12,False
139,170,12,False
5,63,12,False
63,183,12,False
12,161,12,False
111,173,12,False
111,171,12,False
111,161,12,False
19,133,12,False
58,166,12,False
58,160,12,False
58,182,12,False
58,170,12,False
147,191,12,False
63,173,12,False
33,65,12,False
32,198,12,False
89,147,12,False
89,176,12,False
58,150,12,False
58,147,12,False
58,142,12,False
58,140,12,False
35,124,12,False
93,159,12,False
111,157,12,False
111,154,12,False
111,152,12,False
111,151,12,False
12,171,12,False
89,169,12,False
33,51,12,False
139,177,12,False
139,146,12,False
63,170,12,False
93,181,12,False
93,173,12,False
3,170,12,False
58,135,12,False
58,131,12,False
58,128,12,False
58,123,12,False
93,172,12,False
19,141,12,False
63,193,12,False
89,164,12,False
89,162,12,False
89,159,12,False
89,151,12,False
115,183,12,False
115,177,12,False
11,106,12,False
111,133,12,False
58,99,12,False
148,150,12,False
147,195,12,False
147,192,12,False
3,175,12,False
93,185,12,False
94,107,12,False
115,173,12,False
32,185,12,False
32,183,12,False
139,159,12,False
139,148,12,False
111,117,12,False
89,126,12,False
89,123,12,False
89,145,12,False
89,144,12,False
89,134,12,False
5,80,12,False
5,79,12,False
32,116,12,False
64,73,12,False
32,176,12,False
32,135,12,False
64,99,12,False
64,87,12,False
89,132,12,False
20,198,12,False
5,74,12,False
5,73,12,False
5,70,12,False
5,98,12,False
5,97,12,False
94,105,12,False
94,99,12,False
12,186,12,False
58,87,12,False
35,161,12,False
35,141,12,False
35,140,12,False
58,108,12,False
111,122,12,False
111,121,12,False
111,118,12,False
35,182,12,False
3,155,12,False
111,112,12,False
110,198,12,False
19,86,12,False
94,139,12,False
94,136,12,False
13,25,12,False
148,157,12,False
58,81,12,False
58,80,12,False
58,76,12,False
58,97,12,False
116,117,12,False
115,198,12,False
32,138,12,False
5,87,12,False
138,171,12,False
138,167,12,False
64,159,12,False
64,150,12,False
64,148,12,False
94,129,12,False
57,188,12,False
58,69,12,False
32,115,12,False
32,104,12,False
64,139,12,False
64,134,12,False
89,99,12,False
89,96,12,False
58,60,12,False
21,37,12,False
21,36,12,False
116,136,12,False
116,132,12,False
116,126,12,False
110,176,12,False
110,170,12,False
94,159,12,False
19,89,12,False
148,187,12,False
148,182,12,False
148,175,12,False
3,165,12,False
89,113,12,False
89,108,12,False
5,91,12,False
88,194,12,False
21,43,12,False
21,42,12,False
21,40,12,False
64,167,12,False
64,161,12,False
32,71,12,False
32,68,12,False
64,194,12,False
64,189,12,False
32,111,12,False
32,105,12,False
138,161,12,False
5,111,12,False
5,110,12,False
32,90,12,False
137,198,12,False
137,195,12,False
137,193,12,False
88,176,12,False
21,58,12,False
57,145,12,False
148,193,12,False
3,142,12,False
3,141,12,False
3,140,12,False
3,138,12,False
57,169,12,False
57,165,12,False
110,141,12,False
110,129,12,False
88,198,12,False
116,144,12,False
116,139,12,False
116,137,12,False
21,29,12,False
94,173,12,False
94,167,12,False
13,38,12,False
36,61,12,False
149,173,12,False
35,186,12,False
35,185,12,False
57,158,12,False
57,156,12,False
88,189,12,False
88,183,12,False
32,96,12,False
65,104,12,False
149,176,12,False
36,41,12,False
36,39,12,False
36,38,12,False
109,192,12,False
13,57,12,False
13,56,12,False
13,55,12,False
94,194,12,False
94,193,12,False
137,177,12,False
137,176,12,False
5,132,12,False
5,128,12,False
5,123,12,False
65,111,12,False
88,152,12,False
88,148,12,False
94,183,12,False
94,181,12,False
3,128,12,False
3,120,12,False
149,192,12,False
36,58,12,False
57,91,12,False
88,161,12,False
21,72,12,False
21,71,12,False
32,61,12,False
31,187,12,False
65,109,12,False
5,134,12,False
137,148,12,False
31,185,12,False
65,92,12,False
57,88,12,False
57,85,12,False
57,83,12,False
36,73,12,False
36,133,12,False
36,125,12,False
65,90,12,False
137,160,12,False
137,159,12,False
5,146,12,False
65,120,12,False
65,118,12,False
31,180,12,False
31,179,12,False
31,176,12,False
31,170,12,False
65,121,12,False
65,152,12,False
65,150,12,False
21,90,12,False
21,89,12,False
11,73,12,False
116,166,12,False
116,159,12,False
21,64,12,False
21,61,12,False
88,159,12,False
5,138,12,False
21,92,12,False
65,140,12,False
137,140,12,False
136,195,12,False
136,187,12,False
5,164,12,False
65,167,12,False
36,121,12,False
150,166,12,False
3,130,12,False
57,93,12,False
57,92,12,False
13,75,12,False
13,73,12,False
13,65,12,False
31,160,12,False
31,142,12,False
31,140,12,False
88,139,12,False
19,55,12,False
95,96,12,False
94,198,12,False
57,65,12,False
57,59,12,False
56,197,12,False
56,195,12,False
36,144,12,False
36,143,12,False
36,106,12,False
36,105,12,False
88,136,12,False
88,134,12,False
65,185,12,False
65,184,12,False
65,183,12,False
65,182,12,False
65,172,12,False
66,67,12,False
65,198,12,False
65,194,12,False
65,193,12,False
31,159,12,False
5,155,12,False
5,149,12,False
136,180,12,False
136,177,12,False
136,176,12,False
136,170,12,False
31,148,12,False
136,160,12,False
136,158,12,False
5,174,12,False
31,106,12,False
65,187,12,False
36,161,12,False
36,159,12,False
3,109,12,False
3,106,12,False
3,104,12,False
150,178,12,False
150,173,12,False
36,118,12,False
13,105,12,False
109,143,12,False
31,118,12,False
31,116,12,False
31,115,12,False
88,107,12,False
88,98,12,False
95,121,12,False
95,118,12,False
95,116,12,False
95,106,12,False
56,168,12,False
56,165,12,False
56,158,12,False
36,140,12,False
56,191,12,False
88,121,12,False
31,153,12,False
36,154,12,False
36,152,12,False
136,150,12,False
136,148,12,False
136,140,12,False
31,94,12,False
31,92,12,False
31,91,12,False
66,119,12,False
21,130,12,False
116,174,12,False
11,75,12,False
31,129,12,False
66,99,12,False
66,98,12,False
31,119,12,False
66,116,12,False
66,107,12,False
135,192,12,False
135,189,12,False
135,183,12,False
5,195,12,False
5,170,12,False
5,169,12,False
109,125,12,False
13,143,12,False
36,173,12,False
36,192,12,False
151,155,12,False
3,118,12,False
3,116,12,False
3,115,12,False
108,193,12,False
108,185,12,False
95,143,12,False
95,142,12,False
3,90,12,False
3,89,12,False
3,88,12,False
151,160,12,False
56,131,12,False
37,48,12,False
19,37,12,False
13,137,12,False
13,134,12,False
21,109,12,False
87,193,12,False
66,118,12,False
5,185,12,False
66,167,12,False
66,161,12,False
151,158,12,False
37,58,12,False
37,55,12,False
37,53,12,False
56,111,12,False
56,94,12,False
66,143,12,False
31,71,12,False
21,125,12,False
87,185,12,False
21,156,12,False
21,155,12,False
87,170,12,False
31,37,12,False
31,33,12,False
21,165,12,False
3,94,12,False
56,92,12,False
56,85,12,False
37,82,12,False
37,81,12,False
37,77,12,False
37,76,12,False
37,100,12,False
37,99,12,False
37,97,12,False
21,160,12,False
117,118,12,False
21,128,12,False
56,60,12,False
55,193,12,False
55,190,12,False
6,15,12,False
6,14,12,False
66,198,12,False
87,145,12,False
21,188,12,False
21,187,12,False
21,184,12,False
31,51,12,False
31,44,12,False
31,43,12,False
66,177,12,False
66,173,12,False
31,40,12,False
66,193,12,False
30,191,12,False
30,178,12,False
66,183,12,False
6,7,12,False
30,196,12,False
135,154,12,False
6,17,12,False
37,95,12,False
37,93,12,False
151,188,12,False
151,183,12,False
151,179,12,False
151,177,12,False
3,102,12,False
3,100,12,False
67,98,12,False
67,97,12,False
67,95,12,False
22,28,12,False
22,27,12,False
22,24,12,False
21,197,12,False
37,113,12,False
56,75,12,False
56,72,12,False
56,71,12,False
56,64,12,False
37,103,12,False
55,188,12,False
21,157,12,False
87,157,12,False
134,179,12,False
67,114,12,False
5,197,12,False
135,141,12,False
135,139,12,False
55,187,12,False
55,185,12,False
55,179,12,False
55,178,12,False
55,175,12,False
37,127,12,False
95,140,12,False
19,23,12,False
108,173,12,False
108,170,12,False
13,152,12,False
22,42,12,False
22,32,12,False
117,140,12,False
87,141,12,False
134,165,12,False
6,47,12,False
6,43,12,False
55,162,12,False
3,58,12,False
152,157,12,False
3,82,12,False
67,126,12,False
134,192,12,False
134,187,12,False
6,36,12,False
6,24,12,False
134,158,12,False
134,156,12,False
67,148,12,False
22,60,12,False
22,75,12,False
87,117,12,False
37,145,12,False
37,139,12,False
37,136,12,False
37,126,12,False
37,125,12,False
37,122,12,False
55,164,12,False
55,163,12,False
87,112,12,False
87,110,12,False
117,141,12,False
11,62,12,False
11,57,12,False
134,141,12,False
6,82,12,False
6,76,12,False
6,74,12,False
67,123,12,False
55,130,12,False
37,164,12,False
37,163,12,False
37,162,12,False
37,151,12,False
55,156,12,False
55,149,12,False
55,119,12,False
67,154,12,False
67,152,12,False
67,151,12,False
67,172,12,False
133,195,12,False
87,89,12,False
117,142,12,False
55,110,12,False
37,179,12,False
37,178,12,False
37,175,12,False
37,174,12,False
95,160,12,False
95,159,12,False
95,158,12,False
108,167,12,False
38,52,12,False
38,51,12,False
38,48,12,False
37,196,12,False
95,176,12,False
95,173,12,False
18,148,12,False
95,185,12,False
37,186,12,False
152,165,12,False
152,160,12,False
3,67,12,False
3,61,12,False
3,60,12,False
6,70,12,False
67,159,12,False
133,175,12,False
133,169,12,False
133,168,12,False
133,191,12,False
95,193,12,False
55,67,12,False
54,197,12,False
55,92,12,False
55,86,12,False
55,84,12,False
54,196,12,False
6,99,12,False
6,95,12,False
67,196,12,False
67,189,12,False
22,65,12,False
108,141,12,False
68,75,12,False
68,69,12,False
68,95,12,False
68,94,12,False
68,93,12,False
68,88,12,False
86,160,12,False
86,159,12,False
22,92,12,False
22,88,12,False
86,186,12,False
86,169,12,False
11,38,12,False
133,180,12,False
133,178,12,False
30,174,12,False
30,168,12,False
30,166,12,False
133,164,12,False
133,158,12,False
133,156,12,False
68,82,12,False
68,81,12,False
38,64,12,False
38,60,12,False
38,78,12,False
38,43,12,False
38,40,12,False
55,76,12,False
13,161,12,False
108,143,12,False
86,162,12,False
6,115,12,False
6,110,12,False
30,148,12,False
30,146,12,False
68,111,12,False
68,109,12,False
68,106,12,False
96,104,12,False
3,47,12,False
3,46,12,False
3,44,12,False
3,43,12,False
152,190,12,False
152,189,12,False
152,175,12,False
68,125,12,False
68,122,12,False
30,156,12,False
30,153,12,False
30,151,12,False
30,135,12,False
86,145,12,False
38,90,12,False
38,75,12,False
38,72,12,False
54,184,12,False
54,180,12,False
18,161,12,False
117,176,12,False
11,39,12,False
86,164,12,False
68,136,12,False
68,132,12,False
68,131,12,False
30,115,12,False
18,139,12,False
18,137,12,False
38,85,12,False
54,151,12,False
54,145,12,False
38,115,12,False
38,112,12,False
54,166,12,False
54,126,12,False
68,163,12,False
68,128,12,False
68,127,12,False
117,186,12,False
86,144,12,False
68,168,12,False
68,166,12,False
153,157,12,False
152,195,12,False
3,37,12,False
3,27,12,False
3,53,12,False
38,128,12,False
38,104,12,False
86,136,12,False
86,124,12,False
22,80,12,False
68,146,12,False
68,137,12,False
6,104,12,False
6,103,12,False
133,145,12,False
133,141,12,False
54,138,12,False
54,137,12,False
18,132,12,False
96,126,12,False
96,125,12,False
96,120,12,False
96,119,12,False
96,115,12,False
96,146,12,False
96,142,12,False
22,108,12,False
118,120,12,False
30,104,12,False
30,100,12,False
30,97,12,False
68,191,12,False
68,190,12,False
22,95,12,False
86,122,12,False
96,137,12,False
54,94,12,False
54,123,12,False
54,111,12,False
54,90,12,False
86,113,12,False
86,112,12,False
86,110,12,False
30,122,12,False
118,138,12,False
118,137,12,False
118,136,12,False
54,82,12,False
54,80,12,False
38,125,12,False
38,120,12,False
38,117,12,False
54,108,12,False
54,104,12,False
96,136,12,False
96,135,12,False
18,143,12,False
96,151,12,False
118,127,12,False
6,123,12,False
85,176,12,False
85,173,12,False
85,171,12,False
86,91,12,False
86,87,12,False
85,194,12,False
30,93,12,False
30,74,12,False
30,72,12,False
30,70,12,False
30,84,12,False
30,109,12,False
30,66,12,False
69,99,12,False
22,115,12,False
11,23,12,False
14,33,12,False
14,26,12,False
108,119,12,False
22,112,12,False
22,109,12,False
85,186,12,False
132,193,12,False
132,185,12,False
6,147,12,False
6,145,12,False
6,142,12,False
6,141,12,False
6,140,12,False
6,139,12,False
85,183,12,False
85,181,12,False
96,166,12,False
53,198,12,False
38,180,12,False
38,179,12,False
54,74,12,False
54,70,12,False
54,69,12,False
53,173,12,False
96,149,12,False
18,125,12,False
18,123,12,False
18,121,12,False
153,167,12,False
3,23,12,False
3,17,12,False
38,138,12,False
2,196,12,False
153,192,12,False
153,171,12,False
38,156,12,False
38,155,12,False
54,60,12,False
96,158,12,False
107,197,12,False
14,56,12,False
69,121,12,False
85,159,12,False
22,137,12,False
22,136,12,False
22,131,12,False
18,105,12,False
96,169,12,False
2,178,12,False
2,174,12,False
154,157,12,False
154,156,12,False
3,7,12,False
3,5,12,False
38,168,12,False
53,186,12,False
53,144,12,False
10,192,12,False
11,33,12,False
69,143,12,False
6,135,12,False
132,177,12,False
132,176,12,False
30,59,12,False
69,185,12,False
69,181,12,False
29,181,12,False
85,134,12,False
85,133,12,False
85,129,12,False
22,146,12,False
22,130,12,False
22,127,12,False
132,170,12,False
6,164,12,False
6,160,12,False
6,158,12,False
69,176,12,False
85,147,12,False
2,179,12,False
132,150,12,False
6,172,12,False
69,171,12,False
69,167,12,False
30,32,12,False
39,50,12,False
53,161,12,False
53,159,12,False
38,195,12,False
96,180,12,False
107,174,12,False
107,169,12,False
107,168,12,False
107,166,12,False
14,65,12,False
69,194,12,False
6,169,12,False
132,141,12,False
131,198,12,False
53,126,12,False
53,124,12,False
2,163,12,False
2,159,12,False
154,179,12,False
154,168,12,False
2,186,12,False
2,183,12,False
53,152,12,False
53,148,12,False
53,147,12,False
70,91,12,False
6,149,12,False
70,116,12,False
70,107,12,False
70,102,12,False
85,118,12,False
85,114,12,False
118,163,12,False
118,158,12,False
53,146,12,False
39,69,12,False
39,67,12,False
39,46,12,False
39,42,12,False
53,133,12,False
39,82,12,False
10,187,12,False
10,184,12,False
39,92,12,False
155,167,12,False
155,161,12,False
85,98,12,False
22,180,12,False
22,166,12,False
70,99,12,False
131,194,12,False
6,196,12,False
6,194,12,False
6,189,12,False
6,185,12,False
70,89,12,False
29,144,12,False
29,143,12,False
29,129,12,False
85,105,12,False
2,151,12,False
2,148,12,False
2,146,12,False
53,98,12,False
96,196,12,False
97,116,12,False
154,197,12,False
154,195,12,False
154,187,12,False
154,184,12,False
2,166,12,False
53,121,12,False
53,118,12,False
39,94,12,False
39,93,12,False
23,29,12,False
23,28,12,False
23,26,12,False
118,184,12,False
118,183,12,False
118,180,12,False
118,179,12,False
118,178,12,False
118,175,12,False
118,174,12,False
10,160,12,False
29,136,12,False
29,132,12,False
6,184,12,False
131,183,12,False
131,181,12,False
29,41,12,False
70,177,12,False
70,170,12,False
131,167,12,False
131,159,12,False
131,154,12,False
18,73,12,False
18,70,12,False
53,68,12,False
53,63,12,False
53,62,12,False
39,112,12,False
39,71,12,False
53,79,12,False
131,152,12,False
70,157,12,False
22,174,12,False
29,70,12,False
29,62,12,False
131,136,12,False
130,194,12,False
130,193,12,False
7,28,12,False
2,136,12,False
2,132,12,False
2,126,12,False
2,125,12,False
2,124,12,False
155,175,12,False
155,173,12,False
52,181,12,False
29,45,12,False
119,125,12,False
118,196,12,False
118,195,12,False
118,191,12,False
52,176,12,False
39,131,12,False
39,127,12,False
39,103,12,False
53,57,12,False
53,55,12,False
52,193,12,False
155,192,12,False
14,62,12,False
14,61,12,False
107,160,12,False
22,175,12,False
22,190,12,False
28,185,12,False
130,182,12,False
130,181,12,False
28,177,12,False
