tuple_pair,Attr0,Attr1,Attr2,Attr3,class
"t22,t64",0.07000000000000028,0.29000000000000004,0.020000000000000018,0.2,
"t23,t64",0.1299999999999999,0.3900000000000001,0.1200000000000001,0.0,
"t24,t64",0.1299999999999999,0.29000000000000004,0.2200000000000002,0.0,
"t25,t64",0.3700000000000001,0.0900000000000003,0.020000000000000018,0.0,
"t26,t64",0.27000000000000046,0.009999999999999787,0.020000000000000018,0.0,
"t27,t64",0.33000000000000007,0.29000000000000004,0.1200000000000001,0.2,
"t28,t64",0.1299999999999999,0.9899999999999998,0.1200000000000001,0.1,
"t29,t64",0.4299999999999997,1.0900000000000003,0.2200000000000002,0.0,
"t30,t64",0.16999999999999993,0.009999999999999787,0.1200000000000001,0.1,
"t31,t64",0.07000000000000028,0.0900000000000003,0.42000000000000015,0.0,
"t32,t64",0.4299999999999997,0.3900000000000001,0.32000000000000006,0.0,
"t33,t64",0.16999999999999993,0.009999999999999787,0.1200000000000001,0.1,
"t34,t64",0.6699999999999999,0.10999999999999988,0.32000000000000006,0.0,
"t35,t64",0.02999999999999936,0.29000000000000004,0.1200000000000001,0.0,
"t36,t64",0.07000000000000028,0.3900000000000001,0.32000000000000006,0.09999999999999998,
"t37,t64",0.5700000000000003,0.81,0.32000000000000006,0.09999999999999998,
"t38,t64",0.02999999999999936,0.69,0.2799999999999998,0.2,
"t39,t64",0.27000000000000046,0.10999999999999988,0.2200000000000002,0.09999999999999998,
"t40,t64",0.02999999999999936,0.69,0.020000000000000018,0.0,
"t41,t64",0.47000000000000064,0.0900000000000003,0.2200000000000002,0.0,
"t42,t64",0.22999999999999954,0.5900000000000003,0.1200000000000001,0.0,
"t43,t64",0.07000000000000028,0.18999999999999995,0.2200000000000002,0.0,
"t44,t64",0.3700000000000001,0.0900000000000003,0.32000000000000006,0.0,
"t45,t64",0.16999999999999993,0.009999999999999787,0.1200000000000001,0.1,
"t46,t64",0.7299999999999995,0.8900000000000001,0.42000000000000015,0.0,
"t47,t64",0.6699999999999999,0.0900000000000003,0.32000000000000006,0.0,
"t48,t64",0.07000000000000028,0.3900000000000001,0.020000000000000018,0.39999999999999997,
"t49,t64",0.28000000000000025,0.08999999999999986,0.14000000000000012,0.0,
"t50,t64",0.07000000000000028,0.3600000000000003,0.2200000000000002,0.0,
"t51,t64",0.27999999999999936,0.4500000000000002,0.029999999999999805,0.13,
"t52,t64",0.29000000000000004,0.020000000000000018,0.2200000000000002,0.03,
"t53,t64",0.1200000000000001,0.0900000000000003,0.16000000000000014,0.0,
"t54,t64",0.20999999999999996,0.11999999999999966,0.2200000000000002,0.0,
"t55,t64",0.02999999999999936,0.5300000000000002,0.16000000000000014,0.0,
"t56,t64",0.1900000000000004,0.16000000000000014,0.13000000000000012,0.0,
"t57,t64",0.25,0.10999999999999988,0.2200000000000002,0.09000000000000001,
"t58,t64",0.4500000000000002,0.10999999999999988,0.2400000000000002,0.04000000000000001,
"t59,t64",0.0600000000000005,0.10999999999999988,0.16000000000000014,0.07,
"t60,t64",0.16999999999999993,0.22999999999999998,0.2300000000000002,0.19,
"t61,t64",0.15000000000000036,0.26000000000000023,0.2200000000000002,0.07,
"t62,t64",0.11000000000000032,0.3600000000000003,0.05999999999999983,0.07,
"t63,t64",0.0600000000000005,0.3500000000000001,0.2100000000000002,0.03999999999999998,
"t0,t65",0.1899999999999995,0.5899999999999999,0.06000000000000005,0.14999999999999997,
"t1,t65",0.4900000000000002,0.48999999999999977,0.040000000000000036,0.14999999999999997,
"t2,t65",0.08999999999999986,0.010000000000000231,0.06000000000000005,0.14999999999999997,
"t3,t65",0.3100000000000005,0.31000000000000005,0.24,0.050000000000000044,
"t4,t65",0.4900000000000002,0.18999999999999995,0.06000000000000005,0.04999999999999999,
"t5,t65",0.08999999999999986,0.18999999999999995,0.040000000000000036,0.14999999999999997,
"t6,t65",0.6899999999999995,0.69,0.06000000000000005,0.14999999999999997,
"t7,t65",0.3100000000000005,0.11000000000000032,0.040000000000000036,0.14999999999999997,
"t8,t65",0.29000000000000004,0.18999999999999995,0.14000000000000012,0.14999999999999997,
"t9,t65",0.29000000000000004,0.5899999999999999,0.06000000000000005,0.24999999999999997,
"t10,t65",0.79,0.5899999999999999,0.3599999999999999,0.24999999999999997,
"t11,t65",0.6100000000000003,0.8100000000000005,0.040000000000000036,0.050000000000000044,
"t12,t65",0.3100000000000005,0.31000000000000005,0.15999999999999992,0.050000000000000044,
"t13,t65",0.009999999999999787,0.08999999999999986,0.06000000000000005,0.04999999999999999,
"t14,t65",0.6100000000000003,0.20999999999999996,0.24,0.04999999999999999,
"t15,t65",0.009999999999999787,0.20999999999999996,0.040000000000000036,0.04999999999999999,
"t16,t65",0.3100000000000005,0.18999999999999995,0.24,0.14999999999999997,
"t17,t65",0.009999999999999787,0.11000000000000032,0.040000000000000036,0.050000000000000044,
"t18,t65",0.4900000000000002,0.010000000000000231,0.45999999999999996,0.14999999999999997,
"t19,t65",0.009999999999999787,0.29000000000000004,0.24,0.15000000000000002,
"t20,t65",0.29000000000000004,0.18999999999999995,0.43999999999999995,0.14999999999999997,
"t21,t65",0.08999999999999986,0.5899999999999999,0.14000000000000012,0.14999999999999997,
"t22,t65",0.08999999999999986,0.18999999999999995,0.14000000000000012,0.050000000000000044,
"t23,t65",0.11000000000000032,0.08999999999999986,0.040000000000000036,0.14999999999999997,
"t24,t65",0.11000000000000032,0.18999999999999995,0.06000000000000005,0.14999999999999997,
"t25,t65",0.3899999999999997,0.3899999999999997,0.14000000000000012,0.14999999999999997,
"t26,t65",0.29000000000000004,0.48999999999999977,0.14000000000000012,0.14999999999999997,
"t27,t65",0.3100000000000005,0.18999999999999995,0.040000000000000036,0.050000000000000044,
"t28,t65",0.11000000000000032,0.5099999999999998,0.040000000000000036,0.24999999999999997,
"t29,t65",0.41000000000000014,0.6100000000000003,0.06000000000000005,0.14999999999999997,
"t30,t65",0.1899999999999995,0.48999999999999977,0.040000000000000036,0.24999999999999997,
"t31,t65",0.08999999999999986,0.3899999999999997,0.26,0.14999999999999997,
"t32,t65",0.41000000000000014,0.08999999999999986,0.15999999999999992,0.14999999999999997,
"t33,t65",0.1899999999999995,0.48999999999999977,0.040000000000000036,0.24999999999999997,
"t34,t65",0.6899999999999995,0.5899999999999999,0.15999999999999992,0.14999999999999997,
"t35,t65",0.009999999999999787,0.18999999999999995,0.040000000000000036,0.14999999999999997,
"t36,t65",0.08999999999999986,0.08999999999999986,0.15999999999999992,0.04999999999999999,
"t37,t65",0.5899999999999999,1.29,0.15999999999999992,0.04999999999999999,
"t38,t65",0.009999999999999787,0.20999999999999996,0.43999999999999995,0.050000000000000044,
"t39,t65",0.29000000000000004,0.5899999999999999,0.06000000000000005,0.04999999999999999,
"t40,t65",0.009999999999999787,0.20999999999999996,0.14000000000000012,0.14999999999999997,
"t41,t65",0.4900000000000002,0.3899999999999997,0.06000000000000005,0.14999999999999997,
"t42,t65",0.20999999999999996,0.11000000000000032,0.040000000000000036,0.14999999999999997,
"t43,t65",0.08999999999999986,0.29000000000000004,0.06000000000000005,0.14999999999999997,
"t44,t65",0.3899999999999997,0.3899999999999997,0.15999999999999992,0.14999999999999997,
"t45,t65",0.1899999999999995,0.48999999999999977,0.040000000000000036,0.24999999999999997,
"t46,t65",0.71,0.41000000000000014,0.26,0.14999999999999997,
"t47,t65",0.6899999999999995,0.3899999999999997,0.15999999999999992,0.14999999999999997,
"t48,t65",0.08999999999999986,0.08999999999999986,0.14000000000000012,0.25,
"t49,t65",0.2999999999999998,0.5699999999999998,0.020000000000000018,0.14999999999999997,
"t50,t65",0.08999999999999986,0.11999999999999966,0.06000000000000005,0.14999999999999997,
"t51,t65",0.2599999999999998,0.029999999999999805,0.18999999999999995,0.019999999999999962,
"t52,t65",0.3099999999999996,0.45999999999999996,0.06000000000000005,0.11999999999999997,
"t53,t65",0.13999999999999968,0.3899999999999997,0.0,0.14999999999999997,
"t54,t65",0.22999999999999954,0.5999999999999996,0.06000000000000005,0.14999999999999997,
"t55,t65",0.009999999999999787,0.050000000000000266,0.0,0.14999999999999997,
"t56,t65",0.20999999999999996,0.31999999999999984,0.030000000000000027,0.14999999999999997,
"t57,t65",0.2699999999999996,0.5899999999999999,0.06000000000000005,0.24,
"t58,t65",0.46999999999999975,0.5899999999999999,0.08000000000000007,0.18999999999999997,
"t59,t65",0.08000000000000007,0.5899999999999999,0.0,0.07999999999999996,
"t60,t65",0.1899999999999995,0.25,0.07000000000000006,0.040000000000000036,
"t61,t65",0.16999999999999993,0.21999999999999975,0.06000000000000005,0.07999999999999996,
"t62,t65",0.1299999999999999,0.11999999999999966,0.21999999999999997,0.07999999999999996,
"t63,t65",0.08000000000000007,0.1299999999999999,0.050000000000000044,0.10999999999999999,
"t64,t65",0.019999999999999574,0.48,0.16000000000000014,0.14999999999999997,
"t0,t66",0.22000000000000064,0.08999999999999986,0.10999999999999988,0.0,
"t1,t66",0.08000000000000007,0.010000000000000231,0.20999999999999996,0.0,
"t2,t66",0.3200000000000003,0.5100000000000002,0.10999999999999988,0.0,
"t3,t66",0.7200000000000006,0.81,0.4099999999999999,0.2,
"t4,t66",0.08000000000000007,0.31000000000000005,0.10999999999999988,0.09999999999999998,
"t5,t66",0.3200000000000003,0.31000000000000005,0.20999999999999996,0.0,
"t6,t66",0.27999999999999936,0.18999999999999995,0.10999999999999988,0.0,
"t7,t66",0.7200000000000006,0.6100000000000003,0.20999999999999996,0.0,
"t8,t66",0.1200000000000001,0.31000000000000005,0.31000000000000005,0.0,
"t9,t66",0.1200000000000001,0.08999999999999986,0.10999999999999988,0.1,
"t10,t66",0.3799999999999999,0.08999999999999986,0.18999999999999995,0.1,
"t11,t66",1.0200000000000005,1.3100000000000005,0.20999999999999996,0.2,
"t12,t66",0.7200000000000006,0.81,0.010000000000000009,0.2,
"t13,t66",0.41999999999999993,0.41000000000000014,0.10999999999999988,0.09999999999999998,
"t14,t66",1.0200000000000005,0.71,0.4099999999999999,0.09999999999999998,
"t15,t66",0.41999999999999993,0.71,0.20999999999999996,0.09999999999999998,
"t16,t66",0.7200000000000006,0.31000000000000005,0.4099999999999999,0.0,
"t17,t66",0.41999999999999993,0.6100000000000003,0.20999999999999996,0.2,
"t18,t66",0.08000000000000007,0.5100000000000002,0.29000000000000004,0.0,
"t19,t66",0.41999999999999993,0.20999999999999996,0.4099999999999999,0.3,
"t20,t66",0.1200000000000001,0.31000000000000005,0.6099999999999999,0.0,
"t21,t66",0.3200000000000003,0.08999999999999986,0.31000000000000005,0.0,
"t22,t66",0.3200000000000003,0.31000000000000005,0.31000000000000005,0.2,
"t23,t66",0.5200000000000005,0.41000000000000014,0.20999999999999996,0.0,
"t24,t66",0.5200000000000005,0.31000000000000005,0.10999999999999988,0.0,
"t25,t66",0.020000000000000462,0.11000000000000032,0.31000000000000005,0.0,
"t26,t66",0.1200000000000001,0.010000000000000231,0.31000000000000005,0.0,
"t27,t66",0.7200000000000006,0.31000000000000005,0.20999999999999996,0.2,
"t28,t66",0.5200000000000005,1.0099999999999998,0.20999999999999996,0.1,
"t29,t66",0.8200000000000003,1.1100000000000003,0.10999999999999988,0.0,
"t30,t66",0.22000000000000064,0.010000000000000231,0.20999999999999996,0.1,
"t31,t66",0.3200000000000003,0.11000000000000032,0.09000000000000008,0.0,
"t32,t66",0.8200000000000003,0.41000000000000014,0.010000000000000009,0.0,
"t33,t66",0.22000000000000064,0.010000000000000231,0.20999999999999996,0.1,
"t34,t66",0.27999999999999936,0.08999999999999986,0.010000000000000009,0.0,
"t35,t66",0.41999999999999993,0.31000000000000005,0.20999999999999996,0.0,
"t36,t66",0.3200000000000003,0.41000000000000014,0.010000000000000009,0.09999999999999998,
"t37,t66",0.17999999999999972,0.79,0.010000000000000009,0.09999999999999998,
"t38,t66",0.41999999999999993,0.71,0.6099999999999999,0.2,
"t39,t66",0.1200000000000001,0.08999999999999986,0.10999999999999988,0.09999999999999998,
"t40,t66",0.41999999999999993,0.71,0.31000000000000005,0.0,
"t41,t66",0.08000000000000007,0.11000000000000032,0.10999999999999988,0.0,
"t42,t66",0.6200000000000001,0.6100000000000003,0.20999999999999996,0.0,
"t43,t66",0.3200000000000003,0.20999999999999996,0.10999999999999988,0.0,
"t44,t66",0.020000000000000462,0.11000000000000032,0.010000000000000009,0.0,
"t45,t66",0.22000000000000064,0.010000000000000231,0.20999999999999996,0.1,
"t46,t66",1.12,0.9100000000000001,0.09000000000000008,0.0,
"t47,t66",0.27999999999999936,0.11000000000000032,0.010000000000000009,0.0,
"t48,t66",0.3200000000000003,0.41000000000000014,0.31000000000000005,0.39999999999999997,
"t49,t66",0.11000000000000032,0.06999999999999984,0.18999999999999995,0.0,
"t50,t66",0.3200000000000003,0.38000000000000034,0.10999999999999988,0.0,
"t51,t66",0.6699999999999999,0.4700000000000002,0.3599999999999999,0.13,
"t52,t66",0.10000000000000053,0.040000000000000036,0.10999999999999988,0.03,
"t53,t66",0.27000000000000046,0.11000000000000032,0.16999999999999993,0.0,
"t54,t66",0.1800000000000006,0.09999999999999964,0.10999999999999988,0.0,
"t55,t66",0.41999999999999993,0.5500000000000003,0.16999999999999993,0.0,
"t56,t66",0.20000000000000018,0.18000000000000016,0.19999999999999996,0.0,
"t57,t66",0.14000000000000057,0.08999999999999986,0.10999999999999988,0.09000000000000001,
"t58,t66",0.05999999999999961,0.08999999999999986,0.08999999999999986,0.04000000000000001,
"t59,t66",0.33000000000000007,0.08999999999999986,0.16999999999999993,0.07,
"t60,t66",0.22000000000000064,0.25,0.09999999999999987,0.19,
"t61,t66",0.2400000000000002,0.28000000000000025,0.10999999999999988,0.07,
"t62,t66",0.28000000000000025,0.38000000000000034,0.3899999999999999,0.07,
"t63,t66",0.33000000000000007,0.3700000000000001,0.11999999999999988,0.03999999999999998,
"t64,t66",0.39000000000000057,0.020000000000000018,0.33000000000000007,0.0,
"t65,t66",0.41000000000000014,0.5,0.16999999999999993,0.14999999999999997,
"t0,t67",0.1899999999999995,0.020000000000000018,0.27,0.06,
"t1,t67",0.4900000000000002,0.08000000000000007,0.16999999999999993,0.06,
"t2,t67",0.08999999999999986,0.5800000000000001,0.27,0.06,
"t3,t67",0.3100000000000005,0.8799999999999999,0.030000000000000027,0.14,
"t4,t67",0.4900000000000002,0.3799999999999999,0.27,0.03999999999999998,
"t5,t67",0.08999999999999986,0.3799999999999999,0.16999999999999993,0.06,
"t6,t67",0.6899999999999995,0.1200000000000001,0.27,0.06,
"t7,t67",0.3100000000000005,0.6800000000000002,0.16999999999999993,0.06,
"t8,t67",0.29000000000000004,0.3799999999999999,0.06999999999999984,0.06,
"t9,t67",0.29000000000000004,0.020000000000000018,0.27,0.16,
"t10,t67",0.79,0.020000000000000018,0.5699999999999998,0.16,
"t11,t67",0.6100000000000003,1.3800000000000003,0.16999999999999993,0.14,
"t12,t67",0.3100000000000005,0.8799999999999999,0.3699999999999999,0.14,
"t13,t67",0.009999999999999787,0.48,0.27,0.03999999999999998,
"t14,t67",0.6100000000000003,0.7799999999999998,0.030000000000000027,0.03999999999999998,
"t15,t67",0.009999999999999787,0.7799999999999998,0.16999999999999993,0.03999999999999998,
"t16,t67",0.3100000000000005,0.3799999999999999,0.030000000000000027,0.06,
"t17,t67",0.009999999999999787,0.6800000000000002,0.16999999999999993,0.14,
"t18,t67",0.4900000000000002,0.5800000000000001,0.6699999999999999,0.06,
"t19,t67",0.009999999999999787,0.2799999999999998,0.030000000000000027,0.24,
"t20,t67",0.29000000000000004,0.3799999999999999,0.22999999999999998,0.06,
"t21,t67",0.08999999999999986,0.020000000000000018,0.06999999999999984,0.06,
"t22,t67",0.08999999999999986,0.3799999999999999,0.06999999999999984,0.14,
"t23,t67",0.11000000000000032,0.48,0.16999999999999993,0.06,
"t24,t67",0.11000000000000032,0.3799999999999999,0.27,0.06,
"t25,t67",0.3899999999999997,0.18000000000000016,0.06999999999999984,0.06,
"t26,t67",0.29000000000000004,0.08000000000000007,0.06999999999999984,0.06,
"t27,t67",0.3100000000000005,0.3799999999999999,0.16999999999999993,0.14,
"t28,t67",0.11000000000000032,1.0799999999999996,0.16999999999999993,0.16,
"t29,t67",0.41000000000000014,1.1800000000000002,0.27,0.06,
"t30,t67",0.1899999999999995,0.08000000000000007,0.16999999999999993,0.16,
"t31,t67",0.08999999999999986,0.18000000000000016,0.47,0.06,
"t32,t67",0.41000000000000014,0.48,0.3699999999999999,0.06,
"t33,t67",0.1899999999999995,0.08000000000000007,0.16999999999999993,0.16,
"t34,t67",0.6899999999999995,0.020000000000000018,0.3699999999999999,0.06,
"t35,t67",0.009999999999999787,0.3799999999999999,0.16999999999999993,0.06,
"t36,t67",0.08999999999999986,0.48,0.3699999999999999,0.03999999999999998,
"t37,t67",0.5899999999999999,0.7200000000000002,0.3699999999999999,0.03999999999999998,
"t38,t67",0.009999999999999787,0.7799999999999998,0.22999999999999998,0.14,
"t39,t67",0.29000000000000004,0.020000000000000018,0.27,0.03999999999999998,
"t40,t67",0.009999999999999787,0.7799999999999998,0.06999999999999984,0.06,
"t41,t67",0.4900000000000002,0.18000000000000016,0.27,0.06,
"t42,t67",0.20999999999999996,0.6800000000000002,0.16999999999999993,0.06,
"t43,t67",0.08999999999999986,0.2799999999999998,0.27,0.06,
"t44,t67",0.3899999999999997,0.18000000000000016,0.3699999999999999,0.06,
"t45,t67",0.1899999999999995,0.08000000000000007,0.16999999999999993,0.16,
"t46,t67",0.71,0.98,0.47,0.06,
"t47,t67",0.6899999999999995,0.18000000000000016,0.3699999999999999,0.06,
"t48,t67",0.08999999999999986,0.48,0.06999999999999984,0.33999999999999997,
"t49,t67",0.2999999999999998,0.0,0.18999999999999995,0.06,
"t50,t67",0.08999999999999986,0.4500000000000002,0.27,0.06,
"t51,t67",0.2599999999999998,0.54,0.020000000000000018,0.07,
"t52,t67",0.3099999999999996,0.10999999999999988,0.27,0.03,
"t53,t67",0.13999999999999968,0.18000000000000016,0.20999999999999996,0.06,
"t54,t67",0.22999999999999954,0.029999999999999805,0.27,0.06,
"t55,t67",0.009999999999999787,0.6200000000000001,0.20999999999999996,0.06,
"t56,t67",0.20999999999999996,0.25,0.17999999999999994,0.06,
"t57,t67",0.2699999999999996,0.020000000000000018,0.27,0.15000000000000002,
"t58,t67",0.46999999999999975,0.020000000000000018,0.29000000000000004,0.1,
"t59,t67",0.08000000000000007,0.020000000000000018,0.20999999999999996,0.010000000000000009,
"t60,t67",0.1899999999999995,0.31999999999999984,0.28,0.13,
"t61,t67",0.16999999999999993,0.3500000000000001,0.27,0.010000000000000009,
"t62,t67",0.1299999999999999,0.4500000000000002,0.010000000000000009,0.010000000000000009,
"t63,t67",0.08000000000000007,0.43999999999999995,0.26,0.020000000000000018,
"t64,t67",0.019999999999999574,0.08999999999999986,0.04999999999999982,0.06,
"t65,t67",0.0,0.5699999999999998,0.20999999999999996,0.08999999999999997,
"t66,t67",0.41000000000000014,0.06999999999999984,0.3799999999999999,0.06,
"t0,t68",0.03000000000000025,0.06000000000000005,0.44000000000000017,0.0,
"t1,t68",0.27000000000000046,0.040000000000000036,0.3400000000000001,0.0,
"t2,t68",0.1299999999999999,0.54,0.44000000000000017,0.0,
"t3,t68",0.5300000000000002,0.8399999999999999,0.14000000000000012,0.2,
"t4,t68",0.27000000000000046,0.33999999999999986,0.44000000000000017,0.09999999999999998,
"t5,t68",0.1299999999999999,0.33999999999999986,0.3400000000000001,0.0,
"t6,t68",0.46999999999999975,0.16000000000000014,0.44000000000000017,0.0,
"t7,t68",0.5300000000000002,0.6400000000000001,0.3400000000000001,0.0,
"t8,t68",0.07000000000000028,0.33999999999999986,0.24,0.0,
"t9,t68",0.07000000000000028,0.06000000000000005,0.44000000000000017,0.1,
"t10,t68",0.5700000000000003,0.06000000000000005,0.74,0.1,
"t11,t68",0.8300000000000001,1.3400000000000003,0.3400000000000001,0.2,
"t12,t68",0.5300000000000002,0.8399999999999999,0.54,0.2,
"t13,t68",0.22999999999999954,0.43999999999999995,0.44000000000000017,0.09999999999999998,
"t14,t68",0.8300000000000001,0.7399999999999998,0.14000000000000012,0.09999999999999998,
"t15,t68",0.22999999999999954,0.7399999999999998,0.3400000000000001,0.09999999999999998,
"t16,t68",0.5300000000000002,0.33999999999999986,0.14000000000000012,0.0,
"t17,t68",0.22999999999999954,0.6400000000000001,0.3400000000000001,0.2,
"t18,t68",0.27000000000000046,0.54,0.8400000000000001,0.0,
"t19,t68",0.22999999999999954,0.23999999999999977,0.14000000000000012,0.3,
"t20,t68",0.07000000000000028,0.33999999999999986,0.05999999999999983,0.0,
"t21,t68",0.1299999999999999,0.06000000000000005,0.24,0.0,
"t22,t68",0.1299999999999999,0.33999999999999986,0.24,0.2,
"t23,t68",0.33000000000000007,0.43999999999999995,0.3400000000000001,0.0,
"t24,t68",0.33000000000000007,0.33999999999999986,0.44000000000000017,0.0,
"t25,t68",0.16999999999999993,0.14000000000000012,0.24,0.0,
"t26,t68",0.07000000000000028,0.040000000000000036,0.24,0.0,
"t27,t68",0.5300000000000002,0.33999999999999986,0.3400000000000001,0.2,
"t28,t68",0.33000000000000007,1.0399999999999996,0.3400000000000001,0.1,
"t29,t68",0.6299999999999999,1.1400000000000001,0.44000000000000017,0.0,
"t30,t68",0.03000000000000025,0.040000000000000036,0.3400000000000001,0.1,
"t31,t68",0.1299999999999999,0.14000000000000012,0.6400000000000001,0.0,
"t32,t68",0.6299999999999999,0.43999999999999995,0.54,0.0,
"t33,t68",0.03000000000000025,0.040000000000000036,0.3400000000000001,0.1,
"t34,t68",0.46999999999999975,0.06000000000000005,0.54,0.0,
"t35,t68",0.22999999999999954,0.33999999999999986,0.3400000000000001,0.0,
"t36,t68",0.1299999999999999,0.43999999999999995,0.54,0.09999999999999998,
"t37,t68",0.3700000000000001,0.7600000000000002,0.54,0.09999999999999998,
"t38,t68",0.22999999999999954,0.7399999999999998,0.05999999999999983,0.2,
"t39,t68",0.07000000000000028,0.06000000000000005,0.44000000000000017,0.09999999999999998,
"t40,t68",0.22999999999999954,0.7399999999999998,0.24,0.0,
"t41,t68",0.27000000000000046,0.14000000000000012,0.44000000000000017,0.0,
"t42,t68",0.4299999999999997,0.6400000000000001,0.3400000000000001,0.0,
"t43,t68",0.1299999999999999,0.23999999999999977,0.44000000000000017,0.0,
"t44,t68",0.16999999999999993,0.14000000000000012,0.54,0.0,
"t45,t68",0.03000000000000025,0.040000000000000036,0.3400000000000001,0.1,
"t46,t68",0.9299999999999997,0.94,0.6400000000000001,0.0,
"t47,t68",0.46999999999999975,0.14000000000000012,0.54,0.0,
"t48,t68",0.1299999999999999,0.43999999999999995,0.24,0.39999999999999997,
"t49,t68",0.08000000000000007,0.040000000000000036,0.3600000000000001,0.0,
"t50,t68",0.1299999999999999,0.41000000000000014,0.44000000000000017,0.0,
"t51,t68",0.47999999999999954,0.5,0.19000000000000017,0.13,
"t52,t68",0.08999999999999986,0.06999999999999984,0.44000000000000017,0.03,
"t53,t68",0.08000000000000007,0.14000000000000012,0.3800000000000001,0.0,
"t54,t68",0.009999999999999787,0.06999999999999984,0.44000000000000017,0.0,
"t55,t68",0.22999999999999954,0.5800000000000001,0.3800000000000001,0.0,
"t56,t68",0.009999999999999787,0.20999999999999996,0.3500000000000001,0.0,
"t57,t68",0.04999999999999982,0.06000000000000005,0.44000000000000017,0.09000000000000001,
"t58,t68",0.25,0.06000000000000005,0.4600000000000002,0.04000000000000001,
"t59,t68",0.13999999999999968,0.06000000000000005,0.3800000000000001,0.07,
"t60,t68",0.03000000000000025,0.2799999999999998,0.4500000000000002,0.19,
"t61,t68",0.04999999999999982,0.31000000000000005,0.44000000000000017,0.07,
"t62,t68",0.08999999999999986,0.41000000000000014,0.16000000000000014,0.07,
"t63,t68",0.13999999999999968,0.3999999999999999,0.43000000000000016,0.03999999999999998,
"t64,t68",0.20000000000000018,0.04999999999999982,0.21999999999999997,0.0,
"t65,t68",0.21999999999999975,0.5299999999999998,0.3800000000000001,0.14999999999999997,
"t66,t68",0.1900000000000004,0.029999999999999805,0.55,0.0,
"t67,t68",0.21999999999999975,0.040000000000000036,0.17000000000000015,0.06,
"t0,t69",0.02999999999999936,0.0,0.18000000000000016,0.0,
"t1,t69",0.33000000000000007,0.10000000000000009,0.08000000000000007,0.0,
"t2,t69",0.07000000000000028,0.6000000000000001,0.18000000000000016,0.0,
"t3,t69",0.47000000000000064,0.8999999999999999,0.11999999999999988,0.2,
"t4,t69",0.33000000000000007,0.3999999999999999,0.18000000000000016,0.09999999999999998,
"t5,t69",0.07000000000000028,0.3999999999999999,0.08000000000000007,0.0,
"t6,t69",0.5299999999999994,0.10000000000000009,0.18000000000000016,0.0,
"t7,t69",0.47000000000000064,0.7000000000000002,0.08000000000000007,0.0,
"t8,t69",0.1299999999999999,0.3999999999999999,0.020000000000000018,0.0,
"t9,t69",0.1299999999999999,0.0,0.18000000000000016,0.1,
"t10,t69",0.6299999999999999,0.0,0.48,0.1,
"t11,t69",0.7700000000000005,1.4000000000000004,0.08000000000000007,0.2,
"t12,t69",0.47000000000000064,0.8999999999999999,0.28,0.2,
"t13,t69",0.16999999999999993,0.5,0.18000000000000016,0.09999999999999998,
"t14,t69",0.7700000000000005,0.7999999999999998,0.11999999999999988,0.09999999999999998,
"t15,t69",0.16999999999999993,0.7999999999999998,0.08000000000000007,0.09999999999999998,
"t16,t69",0.47000000000000064,0.3999999999999999,0.11999999999999988,0.0,
"t17,t69",0.16999999999999993,0.7000000000000002,0.08000000000000007,0.2,
"t18,t69",0.33000000000000007,0.6000000000000001,0.5800000000000001,0.0,
"t19,t69",0.16999999999999993,0.2999999999999998,0.11999999999999988,0.3,
"t20,t69",0.1299999999999999,0.3999999999999999,0.31999999999999984,0.0,
"t21,t69",0.07000000000000028,0.0,0.020000000000000018,0.0,
"t22,t69",0.07000000000000028,0.3999999999999999,0.020000000000000018,0.2,
"t23,t69",0.27000000000000046,0.5,0.08000000000000007,0.0,
"t24,t69",0.27000000000000046,0.3999999999999999,0.18000000000000016,0.0,
"t25,t69",0.22999999999999954,0.20000000000000018,0.020000000000000018,0.0,
"t26,t69",0.1299999999999999,0.10000000000000009,0.020000000000000018,0.0,
"t27,t69",0.47000000000000064,0.3999999999999999,0.08000000000000007,0.2,
"t28,t69",0.27000000000000046,1.0999999999999996,0.08000000000000007,0.1,
"t29,t69",0.5700000000000003,1.2000000000000002,0.18000000000000016,0.0,
"t30,t69",0.02999999999999936,0.10000000000000009,0.08000000000000007,0.1,
"t31,t69",0.07000000000000028,0.20000000000000018,0.3800000000000001,0.0,
"t32,t69",0.5700000000000003,0.5,0.28,0.0,
"t33,t69",0.02999999999999936,0.10000000000000009,0.08000000000000007,0.1,
"t34,t69",0.5299999999999994,0.0,0.28,0.0,
"t35,t69",0.16999999999999993,0.3999999999999999,0.08000000000000007,0.0,
"t36,t69",0.07000000000000028,0.5,0.28,0.09999999999999998,
"t37,t69",0.4299999999999997,0.7000000000000002,0.28,0.09999999999999998,
"t38,t69",0.16999999999999993,0.7999999999999998,0.31999999999999984,0.2,
"t39,t69",0.1299999999999999,0.0,0.18000000000000016,0.09999999999999998,
"t40,t69",0.16999999999999993,0.7999999999999998,0.020000000000000018,0.0,
"t41,t69",0.33000000000000007,0.20000000000000018,0.18000000000000016,0.0,
"t42,t69",0.3700000000000001,0.7000000000000002,0.08000000000000007,0.0,
"t43,t69",0.07000000000000028,0.2999999999999998,0.18000000000000016,0.0,
"t44,t69",0.22999999999999954,0.20000000000000018,0.28,0.0,
"t45,t69",0.02999999999999936,0.10000000000000009,0.08000000000000007,0.1,
"t46,t69",0.8700000000000001,1.0,0.3800000000000001,0.0,
"t47,t69",0.5299999999999994,0.20000000000000018,0.28,0.0,
